"activity" "subject" "FreqBodyAccJerkMagmean" "FreqBodyAccJerkMagstd" "FreqBodyAccJerkmeanX" "FreqBodyAccJerkmeanY" "FreqBodyAccJerkmeanZ" "FreqBodyAccJerkstdX" "FreqBodyAccJerkstdY" "FreqBodyAccJerkstdZ" "FreqBodyAccMagmean" "FreqBodyAccMagstd" "FreqBodyAccmeanX" "FreqBodyAccmeanY" "FreqBodyAccmeanZ" "FreqBodyAccstdX" "FreqBodyAccstdY" "FreqBodyAccstdZ" "FreqBodyGyroJerkMagmean" "FreqBodyGyroJerkMagstd" "FreqBodyGyroMagmean" "FreqBodyGyroMagstd" "FreqBodyGyromeanX" "FreqBodyGyromeanY" "FreqBodyGyromeanZ" "FreqBodyGyrostdX" "FreqBodyGyrostdY" "FreqBodyGyrostdZ" "TimeBodyAccJerkMagmean" "TimeBodyAccJerkMagstd" "TimeBodyAccJerkmeanX" "TimeBodyAccJerkmeanY" "TimeBodyAccJerkmeanZ" "TimeBodyAccJerkstdX" "TimeBodyAccJerkstdY" "TimeBodyAccJerkstdZ" "TimeBodyAccMagmean" "TimeBodyAccMagstd" "TimeBodyAccmeanX" "TimeBodyAccmeanY" "TimeBodyAccmeanZ" "TimeBodyAccstdX" "TimeBodyAccstdY" "TimeBodyAccstdZ" "TimeBodyGyroJerkMagmean" "TimeBodyGyroJerkMagstd" "TimeBodyGyroJerkmeanX" "TimeBodyGyroJerkmeanY" "TimeBodyGyroJerkmeanZ" "TimeBodyGyroJerkstdX" "TimeBodyGyroJerkstdY" "TimeBodyGyroJerkstdZ" "TimeBodyGyroMagmean" "TimeBodyGyroMagstd" "TimeBodyGyromeanX" "TimeBodyGyromeanY" "TimeBodyGyromeanZ" "TimeBodyGyrostdX" "TimeBodyGyrostdY" "TimeBodyGyrostdZ" "TimeGravityAccMagmean" "TimeGravityAccMagstd" "TimeGravityAccmeanX" "TimeGravityAccmeanY" "TimeGravityAccmeanZ" "TimeGravityAccstdX" "TimeGravityAccstdY" "TimeGravityAccstdZ"
"Walking Downstairs" 24 -0.278978573883333 -0.251837517377083 -0.217457854451515 -0.251483404916667 -0.210110502803922 -0.252514752727273 -0.23140407093125 -0.284605225941176 -0.238862493580758 -0.238948299701515 -0.238342014439394 -0.253031220835417 -0.229089281664706 -0.265041998154545 -0.257699957366667 -0.213765911621569 -0.234486619636364 -0.283476320437879 -0.263390572541176 -0.25869594754902 -0.246300854924242 -0.260349871570833 -0.179830280101961 -0.239246544415152 -0.232697457573958 -0.270806278313726 -0.260441187010909 -0.203542422559091 -0.232036528952083 -0.239579555990196 -0.249368187424242 -0.216053071585417 -0.227182513686275 -0.188062479413636 -0.26115887201875 -0.245953212291667 -0.233920151679167 -0.181816236490196 -0.264902905263939 -0.2696783433125 -0.252932722941176 -0.230700708862121 -0.209377315578431 -0.24158828285098 -0.2539760779 -0.241704574764706 -0.292016308216818 -0.223839230504167 -0.298769246662745 -0.201874357848485 -0.252587740864583 -0.277182631135417 -0.304462928864583 -0.222429594294118 -0.201192989775758 -0.2257588611875 -0.227588710689216 -0.252764070481818 -0.249722268490196 -0.269257029407843 -0.206369320729167 -0.240109208341176 -0.205345642921212 -0.233710965608333 -0.232217163813725 -0.254225200784849
"Walking Downstairs" 25 -0.333701365995833 -0.393739909327083 -0.338614072280702 -0.277966513652083 -0.355010743072464 -0.351780959282456 -0.35617140093125 -0.382480942065217 -0.373174560526316 -0.369803996132982 -0.308706767298246 -0.361054178666667 -0.317691743636232 -0.364271386087895 -0.354846772479167 -0.350175520773913 -0.303356695477193 -0.351377224947368 -0.323150545666667 -0.351704555633333 -0.336400639289474 -0.30873736351875 -0.309890343514493 -0.336055059175439 -0.3738016406475 -0.355077588942029 -0.370292062173684 -0.343168862352456 -0.418136490479167 -0.357593360953623 -0.375664510280702 -0.266807169395833 -0.301459117605797 -0.30839813745614 -0.398736203041667 -0.315483422660417 -0.408717125645833 -0.360823749356087 -0.366612575031579 -0.31063919535 -0.313217959844928 -0.332574458614035 -0.284438441826087 -0.359584932 -0.372848771872083 -0.343353175826087 -0.349825045057895 -0.3108685789375 -0.294886356402899 -0.309373238087719 -0.3626686120625 -0.34393400756875 -0.367550052541667 -0.385286648107246 -0.360422674561404 -0.323489900791667 -0.355488254492754 -0.371766650087719 -0.387840444005507 -0.341087375891304 -0.3753862964375 -0.358457606202899 -0.40461566545614 -0.333430515360417 -0.349297348275362 -0.324343151614035
"Walking Downstairs" 26 -0.199183904496825 -0.148985582428571 -0.164690183692308 -0.160845674028571 -0.153110039022917 -0.143847656461538 -0.203358463125222 -0.204714280395833 -0.184429203487179 -0.177158851734615 -0.205328041876923 -0.12586785884127 -0.1360986119375 -0.192481022258974 -0.244172173095238 -0.211108828520833 -0.0543048697948718 -0.217499159282051 -0.131912094829167 -0.19889035901875 -0.133788853135897 -0.173021233903175 -0.178636869604167 -0.183744711651282 -0.221812074284143 -0.142539217566667 -0.180360079969231 -0.0865776292307692 -0.161689950253968 -0.14294600725625 -0.230264759618974 -0.192401117698413 -0.2116146881875 -0.127518369441026 -0.110130033396825 -0.187428382630159 -0.175470446649206 -0.164078173691667 -0.23571483225641 -0.171082151984127 -0.229232372102083 -0.107024013102564 -0.16753237686875 -0.210293784541667 -0.169325275333333 -0.0995734336875 -0.1678908958 -0.175409002502381 -0.169058598216667 -0.144268842051282 -0.209110103731746 -0.212139796730159 -0.122571334885714 -0.192108444926667 -0.169119737138462 -0.177893470709524 -0.175079153083333 -0.134772847323077 -0.267672778772917 -0.12374528246875 -0.226049724777778 -0.157981411041667 -0.2171898324 -0.238650243122222 -0.228738916910417 -0.123349029748718
"Walking Downstairs" 27 -0.200237052145833 -0.137522402572917 -0.291965676897436 -0.176009386727083 -0.253478284311111 -0.157100800282051 -0.108452198022917 -0.117199769624444 -0.233442540953846 -0.215023814823077 -0.207892205094872 -0.264668934460417 -0.210911596251111 -0.21364121525641 -0.196535759270833 -0.167517759955556 -0.24487338165641 -0.162942960466667 -0.184823923237778 -0.07703189932 -0.177256094923077 -0.168708091045833 -0.161758914086667 -0.207423384051282 -0.116320841235417 -0.131805850266667 -0.178082521512821 -0.136412845092308 -0.2401435985375 -0.181511478497778 -0.230927071717949 -0.2016448038125 -0.209719315897778 -0.251094975333333 -0.139353334875 -0.0534829758145833 -0.08147681465 -0.18956573688 -0.132643446666667 -0.18727364019375 -0.159149529822222 -0.191421959282051 -0.173273565873333 -0.17364306512 -0.165996152760417 -0.162297765326667 -0.186777831128205 -0.156060122704167 -0.176014718991111 -0.241032175384615 -0.223408681913125 -0.175024906275 -0.144463953320833 -0.207076191866667 -0.176186244102564 -0.1747755115 -0.163606951048889 -0.26612165844359 -0.189959427524444 -0.136226862422222 -0.233366262208333 -0.245230645742222 -0.215121336264103 -0.172377226525 -0.0860883783022222 -0.220380730230769
"Walking Downstairs" 28 -0.110944800678788 -0.219603986619697 -0.0810851028785714 -0.0985566541560606 -0.0655495800666667 -0.136428142240476 -0.211189774159091 -0.16294907188 -0.0480913376785714 -0.182836942952381 -0.118780832904762 -0.130815672651515 -0.112817224333333 -0.173747414861905 -0.175864632478788 -0.104922491876667 -0.0908701625952381 -0.18662547197619 -0.0430026337033333 -0.254534503106667 -0.128476820285714 -0.0867628654984848 -0.00768864886666667 -0.136450326880952 -0.200783608363636 -0.202562732713333 -0.0928613380976191 -0.138293484940476 -0.187807279990909 -0.139756875013333 -0.0783089083095238 -0.15476235034697 -0.0854255693666667 -0.141677663090476 -0.172327979214985 -0.155786342723182 -0.196523811384848 -0.16713266798 -0.150455939180952 -0.146581485675758 -0.118027852406667 -0.153418892897619 -0.0990725263466667 -0.102616050096667 -0.153464376971212 -0.154251779813333 -0.124116094 -0.17126964630303 -0.105655015216667 -0.123869836450476 -0.15814289455303 -0.124129038169394 -0.146320350743939 -0.119886695733333 -0.136201249857143 -0.10946692730303 -0.0707159942333333 -0.120277829157143 -0.0897969796 -0.118365587513333 -0.214224809909091 -0.12595442047 -0.125385833707143 -0.138085748125758 -0.135072661213333 -0.118641476928571
"Walking Downstairs" 29 -0.236501777611111 -0.154389287298148 -0.118969022792857 -0.145100065688889 -0.0811801605166667 -0.115056793238095 -0.200075396938889 -0.19908542529375 -0.126573920690476 -0.225519203880952 -0.171320772504762 -0.163052669757963 -0.288301838375 -0.154935766364286 -0.159438402235185 -0.250056365927083 -0.146599841561905 -0.179126782528571 -0.21568840513125 -0.15713651156875 -0.151494049700714 -0.217126973638889 -0.18325749056875 -0.194188753166667 -0.170036030838889 -0.18202900134375 -0.155388499952381 -0.241823594238095 -0.152114168814815 -0.1844579776875 -0.199459288704762 -0.186370058407407 -0.183217638895833 -0.106233001109524 -0.237534684889815 -0.213089522114815 -0.213301179796296 -0.13922514479375 -0.19038851405 -0.233246640167222 -0.109706522697917 -0.155137968321429 -0.150552018616667 -0.15018416426875 -0.168833322788796 -0.131981491827083 -0.114815209285714 -0.242434492112593 -0.181233600604167 -0.250467235597619 -0.180378084112963 -0.163675065772222 -0.197260763374074 -0.191607744877083 -0.138130572452381 -0.139164063981481 -0.194592215277083 -0.192204386978571 -0.2149071204125 -0.169693942964583 -0.174695649068519 -0.243863986175833 -0.168912165761905 -0.154856745814815 -0.246791633416667 -0.0888291153166667
"Walking Downstairs" 30 -0.156802948296296 -0.232497286435185 -0.186967142465217 -0.189776814733333 -0.228771860379365 -0.252697536684058 -0.155874333124074 -0.196003656557143 -0.209517877195652 -0.223604811023188 -0.172814929172754 -0.240809255183333 -0.175190044261905 -0.258667626433333 -0.218434679351296 -0.248021652316349 -0.222584039424638 -0.286640726627536 -0.24895925200746 -0.2281549065 -0.183504859443478 -0.192824515259259 -0.238984034644444 -0.23055538733913 -0.200543324037037 -0.178867562596825 -0.215943812207246 -0.259401518494203 -0.241912472388889 -0.198064583093651 -0.21821900232029 -0.151026899595185 -0.243262603055556 -0.202293252521739 -0.177170959648148 -0.239072056738889 -0.245143389112963 -0.208141298788889 -0.255438169147826 -0.203018539990741 -0.248585528664603 -0.203578469630435 -0.223225743277778 -0.207086595530159 -0.240742339437037 -0.202940135934127 -0.24397783295942 -0.15984721277963 -0.237325762634921 -0.185679665588406 -0.209942794183519 -0.222294004670185 -0.209030541125185 -0.202156259733333 -0.294861124203913 -0.207431081168519 -0.212068797904762 -0.211245651478261 -0.173552583503175 -0.228109880557143 -0.209326639 -0.197940964930159 -0.272673850768116 -0.208702969722589 -0.237303325073016 -0.229341286881159
"Walking Upstairs" 1 -0.393013997997593 -0.320508710962963 -0.323828164971429 -0.343820629444444 -0.277456982444444 -0.330081554397619 -0.332744030738889 -0.339417168215714 -0.404278311257143 -0.30741380725 -0.284097918809524 -0.320058038018519 -0.320033960831746 -0.260020284428571 -0.316674621894444 -0.363009636333333 -0.286968567690476 -0.2446427711 -0.312665490725397 -0.333277887825397 -0.310588399083333 -0.326875060885185 -0.354584078208254 -0.251056088942857 -0.297061370938889 -0.348222546492063 -0.327895601221429 -0.356716949992857 -0.26710837877037 -0.295484362703175 -0.262724901085714 -0.344167406590741 -0.272012244328571 -0.286384386190476 -0.330483525962963 -0.289454746207407 -0.291542808698148 -0.353755414174603 -0.306231087290476 -0.338548050714815 -0.348949465079365 -0.348204009666667 -0.342476811587302 -0.264365062942857 -0.29708035557963 -0.272055142915873 -0.282151810952381 -0.356857391668519 -0.293373111057143 -0.298579596688095 -0.28023487537037 -0.284765233962963 -0.316682507424074 -0.279735407190476 -0.334578102761905 -0.36002966187037 -0.29034038731746 -0.352042889095238 -0.35017121215873 -0.316731077198413 -0.32916654587037 -0.335434912 -0.25408770897381 -0.320626671796296 -0.311946579396825 -0.313295490885714
"Walking Upstairs" 2 -0.262916281916667 -0.324013383083333 -0.25237727084375 -0.27040053525 -0.259185302291667 -0.360857451604167 -0.311690911104167 -0.271254169602083 -0.244317155854167 -0.315450178729167 -0.293611294477083 -0.3049272558125 -0.270221974875 -0.303933783097917 -0.305606915956458 -0.297689913166667 -0.2765259618375 -0.259839570039583 -0.265534136979167 -0.331879975535417 -0.302210755443333 -0.2313194891875 -0.27915651281875 -0.3098142735625 -0.299796571020833 -0.324157957791667 -0.288003099572917 -0.275748039833333 -0.23480902623125 -0.215559569916667 -0.27497564625 -0.281687877104167 -0.180403764875 -0.209755149847917 -0.242939248104167 -0.2849913143875 -0.311760778125 -0.276738973513542 -0.221115146502083 -0.306361925333333 -0.234893097239583 -0.229075474164583 -0.249211444833333 -0.3000072024875 -0.245765206752083 -0.290594256587917 -0.2148583687375 -0.294255079360417 -0.35759212510625 -0.33369154 -0.22561157206875 -0.297885965104167 -0.216547144833333 -0.231741080579167 -0.250771118875 -0.282888783125 -0.283134026222917 -0.288374458464583 -0.2736442120625 -0.256029828864583 -0.263398320083333 -0.19507927041875 -0.28601270695625 -0.264541839145833 -0.187190906733333 -0.196276529827083
"Walking Upstairs" 3 -0.346257949187719 -0.383457810701754 -0.311356195722222 -0.35269696884386 -0.3329059529375 -0.36051510595875 -0.419119132859649 -0.351925090395833 -0.338345160190278 -0.329321049377778 -0.395718257331944 -0.340232641122807 -0.347475315691667 -0.344547081947222 -0.387943794421053 -0.370137832352083 -0.367479466919444 -0.319527254513889 -0.4028936864375 -0.3578232458125 -0.325473704351389 -0.275863332561403 -0.395518113185417 -0.335470409764861 -0.330023769368421 -0.325840628104167 -0.357186387926389 -0.348120145930556 -0.371642427408772 -0.305650300770833 -0.34228186305 -0.380768210842105 -0.3577882034375 -0.436165428995833 -0.343508550724561 -0.407810843347368 -0.330049203992982 -0.270151356716667 -0.303349135966667 -0.37850784802807 -0.402996522020833 -0.415590302083333 -0.350565868791667 -0.34758487925625 -0.324500853101404 -0.318184877958333 -0.390987996541667 -0.375808828631579 -0.329015098854167 -0.408702253710972 -0.324119468435088 -0.403655843 -0.319164960261404 -0.301146885104167 -0.337402897020833 -0.417337038149123 -0.399879227629167 -0.369021953388889 -0.362069951770833 -0.37953763693125 -0.343175856663158 -0.35320010475 -0.38357971862 -0.381654154915789 -0.433594602729167 -0.380077672359722
"Walking Upstairs" 4 -0.299276059045238 -0.366525282380952 -0.330923142422222 -0.330951965833333 -0.37770845775 -0.301663069625 -0.315390481914286 -0.255495329807143 -0.403642068916667 -0.356428025318056 -0.370413551969444 -0.324362577785714 -0.374021680785714 -0.291042023202778 -0.264541232375 -0.321175058214286 -0.349065836597222 -0.377354511555556 -0.338272217642857 -0.349785475166667 -0.373072249788889 -0.299371340987381 -0.315415308404762 -0.339750774268056 -0.36931435622381 -0.314922082666667 -0.346694370695833 -0.327398574291667 -0.417206507547619 -0.377394095119048 -0.388888185597222 -0.299374534880952 -0.339160062619048 -0.347217140625 -0.364357427985714 -0.319326550811905 -0.340083363040476 -0.282646312919048 -0.354059070130556 -0.312239716221429 -0.356972571285714 -0.380907674052778 -0.33205004087381 -0.312245253047619 -0.398737232285714 -0.37580831682619 -0.416310436430556 -0.342207049278571 -0.330537030357143 -0.366466194634861 -0.352280408197952 -0.292462192681905 -0.401733268571429 -0.3412427827 -0.348937709138889 -0.233664800928571 -0.295225846809524 -0.318249864554167 -0.36550678402381 -0.265143617738095 -0.362712235428571 -0.288865316669048 -0.315908248041667 -0.321925585634762 -0.361307828857143 -0.350855946841667
"Walking Upstairs" 5 -0.239866867824561 -0.218305835122807 -0.188810093688333 -0.213561162578947 -0.186598062659259 -0.286491061416667 -0.264357023403509 -0.270300865209259 -0.277599037756667 -0.1632778982 -0.224583921298333 -0.292200497192982 -0.249840309685185 -0.293027664943333 -0.257670405333333 -0.2288364891 -0.298612452756667 -0.24127026036 -0.232044312299444 -0.203808823101852 -0.2631024404 -0.257457357163158 -0.213085156037037 -0.2485381175 -0.263825802105263 -0.255990013637037 -0.277592127846667 -0.231378911333333 -0.219997645868421 -0.281638228935185 -0.231913850431333 -0.26778479422807 -0.245308846574074 -0.285991028833333 -0.243320906842105 -0.209098462473684 -0.309611678378947 -0.213562371222222 -0.290195202866667 -0.216487399701754 -0.219503166351852 -0.228232204033333 -0.213254465242593 -0.21585489625 -0.230174345568421 -0.214375582342593 -0.196565232783333 -0.236245957910877 -0.255473139307407 -0.296608091546667 -0.334833378380702 -0.157888673746491 -0.240741187175439 -0.20949720517037 -0.275274409661667 -0.232959377584211 -0.290590176425926 -0.296567795333333 -0.216952371637037 -0.217990878462963 -0.295615160229825 -0.265489407096296 -0.184510714783333 -0.315820599750877 -0.216774202885185 -0.291254935333333
"Walking Upstairs" 6 -0.165812490022807 -0.162306151584211 -0.176029236997778 -0.192999578080526 -0.257893474862745 -0.223496154006667 -0.168897165829825 -0.145233050074902 -0.192200171646667 -0.178896103273333 -0.210775916006667 -0.188869393995614 -0.230463733970588 -0.140383616791111 -0.111155015124561 -0.14031836272549 -0.186606485755556 -0.252856267989778 -0.223448550882941 -0.155081869749412 -0.182211661902222 -0.218834463212632 -0.256642546731373 -0.173995010488889 -0.0997414324964912 -0.104609494607843 -0.253399680797778 -0.182808277802222 -0.18661700202807 -0.207299807188235 -0.20408786382 -0.186652762584211 -0.19751323425098 -0.213491714537778 -0.208246004692982 -0.169122294429825 -0.200507994841228 -0.229022891834706 -0.210425503138667 -0.156040817596491 -0.171923262713725 -0.214535609422222 -0.284424898323529 -0.109736730043137 -0.169067645929649 -0.209711223507843 -0.250364469597778 -0.15835325479193 -0.14467837272549 -0.129885634622222 -0.212006338315789 -0.154885593208772 -0.204988821591579 -0.252667009056863 -0.157179795679111 -0.169553894059649 -0.140901523392157 -0.223787946026667 -0.255673535481176 -0.159434383513725 -0.182554455891228 -0.21872338954902 -0.2338618158 -0.214556905170175 -0.206715195063529 -0.226945066651111
"Walking Upstairs" 7 -0.278221169738095 -0.342459776742857 -0.377411904509804 -0.399227309335714 -0.398606372583333 -0.346745979803922 -0.374021048259524 -0.36069221445 -0.39533277145098 -0.423801080627451 -0.414655913417647 -0.429118369854762 -0.3484632434 -0.369371658215686 -0.380251393095238 -0.32605864565 -0.360453513 -0.360996450882353 -0.355440414733333 -0.315916347821667 -0.344145873535294 -0.412416515761905 -0.406599114266667 -0.364114973121569 -0.445787578095238 -0.340101341666667 -0.331914915313725 -0.372991363560784 -0.341441561385714 -0.327176681383333 -0.315459191382353 -0.400930956547619 -0.387797988171667 -0.368681578384314 -0.324145386347619 -0.395863135319048 -0.358385962404762 -0.369336383581667 -0.376977444490196 -0.406716179572143 -0.416172752116667 -0.400118215807843 -0.429259896733333 -0.355104274203333 -0.315154866380952 -0.3490232072 -0.364210991705882 -0.271318566428571 -0.366797558825 -0.356874626747059 -0.355829195809524 -0.364066526 -0.373074476 -0.324809601583333 -0.331495125617647 -0.373212309 -0.3164478716 -0.334962610921569 -0.367454811566667 -0.383072395735 -0.371807082190476 -0.336741811066667 -0.338638832907843 -0.383829478666667 -0.319877378166667 -0.335229485162745
"Walking Upstairs" 8 -0.1340967038 -0.116741732277778 -0.163811358305556 -0.23504271798 -0.197789066380952 -0.127563466694444 -0.0323321308444444 -0.170867742 -0.274272956194444 -0.133951870144444 -0.188509680502778 -0.166622229546667 -0.0913135806190476 -0.0693859155305556 -0.101231785222222 -0.15212394447619 -0.151494064138889 -0.133785372458333 -0.244926374383333 -0.200040031273333 -0.221661214666667 -0.173232988217778 -0.207074714433333 -0.168391374458333 -0.138650971688889 -0.146403371738095 -0.165099682416667 -0.169359396355556 -0.142689781288889 -0.15724185 -0.123539465416667 -0.251649291633333 -0.195044169619048 -0.136789758138889 -0.108980936157778 -0.0886493786666667 -0.0824111413555556 -0.10453278607381 -0.24093034075 -0.0504799631066667 -0.0969355341 -0.209007787527778 -0.0194143960333333 -0.0624162143261905 -0.145422507955556 -0.191993046952381 -0.0729633724722222 -0.0792174371866667 -0.159055011095238 -0.1668849453 -0.0841866238222222 -0.125591538091111 -0.170805789111111 -0.2121193912 -0.131554056277778 -0.13353947512 -0.25136154197619 -0.0939912229416667 -0.16708553505 -0.176382941059524 -0.106005057977778 -0.113849426 -0.193303904302778 -0.120013730048889 -0.0953986726666667 -0.237455792222222
"Walking Upstairs" 9 -0.355566551960784 -0.33627411593098 -0.365415538125 -0.406743447858824 -0.354234140645833 -0.349428305979167 -0.34401919354902 -0.3430484393125 -0.3482160326 -0.379759654020833 -0.3302351380625 -0.377591869156863 -0.344259382947917 -0.388273433229167 -0.431188185633333 -0.419382788145833 -0.317274228895833 -0.336496162520833 -0.339648955057083 -0.325041186595833 -0.338286857239583 -0.373815024752941 -0.346563606938542 -0.312040580333333 -0.350926355941176 -0.350899471235417 -0.306986050354167 -0.366759048854167 -0.364996118529412 -0.315315964414583 -0.310798065916667 -0.387775918486078 -0.396080556833333 -0.343931496845833 -0.332020516207843 -0.255663493335294 -0.32950899955098 -0.327962468840417 -0.3644864684375 -0.361222834254902 -0.304212217520833 -0.335720980077083 -0.365177966666667 -0.359949276895833 -0.404222743020196 -0.34043095860625 -0.341813402708333 -0.372794781245098 -0.354920984291667 -0.330042032520833 -0.368767311137255 -0.363357887784314 -0.328819507058824 -0.374343507871896 -0.39973701523125 -0.391222775156863 -0.3743788905625 -0.374367861166667 -0.32150835825 -0.345261872770833 -0.367487694686275 -0.386420854927083 -0.295331677604167 -0.297388113607843 -0.408052974352083 -0.310007404916667
"Walking Upstairs" 10 -0.240045381095833 -0.185732490458333 -0.221502749464444 -0.24659095095625 -0.274172953517917 -0.162492733628889 -0.178295792375 -0.240817400166667 -0.213894765975556 -0.175899999662222 -0.2500141658094 -0.238698442458333 -0.245229680056458 -0.182115935577778 -0.2187268779875 -0.169774590799167 -0.242583658575556 -0.214567141127467 -0.1958022755625 -0.1888160764375 -0.209987427044444 -0.247862799854167 -0.19835219665 -0.249375886044444 -0.157297350929167 -0.167843463352083 -0.273808464311111 -0.141555869593333 -0.2187049360625 -0.240251743929167 -0.291231069266667 -0.246302340291667 -0.263995494914583 -0.174341856771111 -0.195522577752083 -0.164987699746667 -0.212976853389583 -0.229969692925 -0.251281425475022 -0.192483829729167 -0.205738004266667 -0.181308502913333 -0.2839275110625 -0.237640620145833 -0.237434535683333 -0.230382227945833 -0.195714063644444 -0.1776881985625 -0.151207866347917 -0.203143779044444 -0.228055389260417 -0.155796853395833 -0.259146449535417 -0.244525715845833 -0.247108265093333 -0.234040053270833 -0.181222442840417 -0.168839389304444 -0.182999100289583 -0.165220375014167 -0.2299445718125 -0.22769967710625 -0.278253732813333 -0.244987317895833 -0.199803325270833 -0.202206269488889
"Walking Upstairs" 11 -0.349780157690476 -0.380703477397619 -0.404688637181667 -0.364819403814286 -0.345851932698333 -0.357469243383333 -0.397027768364286 -0.449428961966667 -0.357597885866667 -0.39629552545 -0.3351681926 -0.355994435702381 -0.355806861953833 -0.39713635985 -0.394116995466667 -0.384489825116667 -0.32354264455 -0.390820414335 -0.310869068826167 -0.440252869583333 -0.341901554716667 -0.312168793588095 -0.299707005383333 -0.39178131312 -0.371998558 -0.396448727983333 -0.369880267216667 -0.3987758189 -0.376533319809524 -0.409010404879167 -0.393325355335 -0.32702769852381 -0.339065572413333 -0.332855372296667 -0.370884103795238 -0.418535730642857 -0.382464304 -0.437853404673333 -0.422803968616667 -0.291165083140476 -0.302714107898333 -0.325128463378333 -0.34397381 -0.413364169483333 -0.389598656166667 -0.36987322893 -0.361539720295 -0.352508152669048 -0.333666348185 -0.34361263845 -0.356669840178095 -0.395600371747619 -0.427264603414286 -0.381532635556667 -0.411053355733333 -0.388917432333333 -0.375937122266667 -0.345601993045 -0.35516811202 -0.383488695816667 -0.403472627645238 -0.423811516216667 -0.380160766966667 -0.34157737202381 -0.341344598585 -0.356214212883333
"Walking Upstairs" 12 -0.339235386473684 -0.420325217017544 -0.368275005112963 -0.369297491135088 -0.379652387822222 -0.312515834616667 -0.346468142 -0.379613714133333 -0.317974937816667 -0.368682826433333 -0.3522093745 -0.340848758726316 -0.330856933106667 -0.34296119162963 -0.358101741157895 -0.323934194924444 -0.328115115238889 -0.365477692222222 -0.299313238177778 -0.421694642671111 -0.362579048203704 -0.353227570403509 -0.323132559488889 -0.328049070316667 -0.346840415105263 -0.406791440555556 -0.366561216333333 -0.322663618777778 -0.327899644105263 -0.387557522764444 -0.356427266190741 -0.345443171210526 -0.408301902311111 -0.362992629277778 -0.351611186105263 -0.362147913052632 -0.409904982750877 -0.3960552988 -0.356104665053704 -0.328193968361404 -0.285234950977778 -0.348010662318519 -0.323902194526667 -0.307804231933333 -0.373953280682456 -0.363773297611111 -0.326573760925926 -0.364993900666667 -0.366253767873333 -0.350282335248148 -0.396832042492982 -0.370243991835088 -0.387960577315789 -0.402878791488889 -0.3712973156 -0.322162618163158 -0.347655923033333 -0.362017614448148 -0.351161101613333 -0.325411022471111 -0.393310145280702 -0.343607064788889 -0.355776265537037 -0.328630085473684 -0.282568700882222 -0.330607160625926
"Walking Upstairs" 13 -0.323379400787879 -0.384632530106061 -0.323610809894737 -0.336433143760606 -0.336645877261905 -0.292465817505263 -0.278951199524242 -0.343181308666667 -0.282507134824561 -0.369975990052632 -0.318163843898246 -0.259461925015152 -0.295710537880952 -0.372580779533333 -0.337605490165152 -0.340756763428571 -0.370913280070175 -0.324491947354386 -0.303260816333333 -0.2506393949 -0.300873689487719 -0.294961652689394 -0.338635507497619 -0.290016660984211 -0.325186261560758 -0.327746634547619 -0.352716578477193 -0.29726482245614 -0.339546209956061 -0.327854278338095 -0.339638527974737 -0.305859004833333 -0.356258510690476 -0.308668199701754 -0.369038335309091 -0.347549707242424 -0.282424812333333 -0.255680527595238 -0.306831563754386 -0.322869624 -0.305509193790476 -0.363276212719298 -0.300904077190476 -0.367365028928571 -0.356466199295455 -0.390702484404762 -0.335175491150351 -0.360992776757576 -0.405040393992857 -0.343011064215789 -0.34595587874697 -0.361620916368182 -0.351201998545455 -0.302742804738095 -0.273779111963158 -0.315705412022727 -0.379695333242857 -0.357745780801754 -0.358751561278571 -0.385879335190476 -0.309127362089394 -0.30969083507381 -0.382229565985965 -0.348187758227273 -0.366419364140476 -0.332552523989474
"Walking Upstairs" 14 -0.00979926552777778 -0.0416587239444444 -0.0958119539883333 -0.142085139805556 -0.0689937972939394 -0.143540808503333 -0.0561537866138889 -0.101463302378788 -0.128807309396667 -0.12563991078 -0.112099515886667 -0.0718039433888889 -0.0763192606181818 -0.171597429053333 -0.157698965136111 -0.0936515265416667 -0.153510101756667 -0.188291425693333 -0.102128084601515 -0.0705903389 -0.1481161909 -0.177612439630556 -0.102168714424242 -0.122156035833333 -0.105677843194444 -0.10371954903303 -0.152555314016667 -0.134573673766667 -0.0838368091444444 -0.115979533436515 -0.07248710418 -0.04562988375 -0.0508485748833333 -0.101056887876667 -0.115032835777778 0.0156219055416667 -0.156250817175 -0.135412525263636 -0.0956007069 -0.102149020197222 -0.121305948277273 -0.100718124733333 -0.124443056 -0.102960511093939 -0.0345793510666667 -0.0398547098787879 -0.188041309651667 -0.0525207280472222 -0.114812968113636 -0.1139824063 -0.132764247363889 -0.15572569105 -0.111550612444444 -0.0409192146348485 -0.164167411763333 -0.114120952408333 -0.0890724751969697 -0.177908374568333 -0.159734576575758 -0.103772428015152 -0.0577615427777778 -0.124330325439394 -0.17924570793 -0.119531650419444 -0.140783213787879 -0.111984665242333
